Age BP RP G
5.1 -1.847024 -1.33161 -1.648991
5.1 -1.886755 -1.369684 -1.687946
5.1 -1.943856 -1.424335 -1.743887
5.1 -1.989104 -1.46754 -1.788159
5.1 -2.037339 -1.513563 -1.83533
5.1 -2.086693 -1.560662 -1.883591
5.1 -2.136362 -1.608089 -1.932163
5.1 -2.186523 -1.656021 -1.981222
5.1 -2.235327 -1.702739 -2.028982
5.1 -2.284726 -1.750091 -2.077342
5.1 -2.340616 -1.803811 -2.132108
5.1 -2.410182 -1.870897 -2.200354
5.1 -2.477874 -1.936473 -2.266869
5.1 -2.530415 -1.987661 -2.318594
5.1 -2.576777 -2.033067 -2.364315
5.1 -2.623096 -2.07863 -2.410057
5.1 -2.667952 -2.122928 -2.454413
5.1 -2.713148 -2.167712 -2.49916
5.1 -2.757667 -2.211945 -2.543278
5.1 -2.800333 -2.254428 -2.585594
5.1 -2.847952 -2.301914 -2.632853
5.1 -2.893915 -2.347794 -2.67849
5.1 -2.943752 -2.397548 -2.727986
5.1 -3.007226 -2.460859 -2.791026
5.1 -3.055913 -2.509322 -2.839367
5.1 -3.093206 -2.546358 -2.87638
5.1 -3.128155 -2.580975 -2.911046
5.1 -3.170394 -2.622671 -2.95291
5.1 -3.215561 -2.667178 -2.997665
5.1 -3.262624 -2.71353 -3.044309
5.1 -3.313941 -2.764039 -3.09518
5.1 -3.367656 -2.816856 -3.148429
5.1 -3.418853 -2.867141 -3.199181
5.1 -3.469637 -2.916962 -3.249518
5.1 -3.520159 -2.966463 -3.299588
5.1 -3.571762 -3.016954 -3.350717
5.1 -3.622536 -3.066565 -3.401012
5.1 -3.681862 -3.124506 -3.459781
5.1 -3.742152 -3.183285 -3.519481
5.1 -3.801371 -3.240746 -3.578055
5.1 -3.860477 -3.297848 -3.636462
5.1 -3.919205 -3.354438 -3.694467
5.1 -3.979157 -3.412175 -3.753677
5.1 -4.048673 -3.479284 -3.822388
5.1 -4.107608 -3.536426 -3.880713
5.1 -4.16223 -3.589612 -3.934833
5.1 -4.264895 -3.690209 -4.036721
5.1 -4.365404 -3.789505 -4.136679
5.1 -4.412066 -3.835836 -4.183144
5.1 -4.456876 -3.880445 -4.227798
5.1 -4.492625 -3.916105 -4.263444
5.1 -4.529318 -3.952756 -4.300045
5.1 -4.56647 -3.989912 -4.337116
5.1 -4.605262 -4.028752 -4.375834
5.1 -4.644555 -4.068136 -4.415065
5.1 -4.683865 -4.107571 -4.45432
5.1 -4.725516 -4.149388 -4.495924
5.1 -4.767229 -4.191297 -4.537596
5.1 -4.808413 -4.232697 -4.578746
5.1 -4.85287 -4.277411 -4.623173
5.1 -4.935232 -4.360273 -4.705493
5.1 -5.055099 -4.480897 -4.82531
5.1 -5.200428 -4.627051 -4.970573
5.1 -5.274625 -4.7016 -5.044724
5.1 -5.340606 -4.767838 -5.110651
5.1 -5.421272 -4.84872 -5.191231
5.1 -5.513251 -4.940798 -5.283081
5.1 -5.632806 -5.060194 -5.402404
5.1 -6.356386 -5.779534 -6.124211
5.1 -6.400542 -5.823045 -6.168139
5.1 -6.457792 -5.879082 -6.22497
5.1 -6.508033 -5.928035 -6.274776
5.1 -6.548234 -5.96733 -6.314673
5.1 -6.618644 -6.036636 -6.384718
5.1 -6.649038 -6.066712 -6.415007
5.1 -6.678572 -6.095935 -6.444439
5.1 -6.709519 -6.126554 -6.475277
5.1 -6.742316 -6.159003 -6.507961
5.1 -6.77567 -6.192002 -6.541198
5.1 -6.829128 -6.244983 -6.594501
5.1 -6.908906 -6.324116 -6.674067
5.1 -7.142903 -6.556803 -6.907636
5.1 -7.207994 -6.621497 -6.972596
5.1 -7.41723 -6.829625 -7.181469
5.15 7.701542 5.963763 6.822224
5.15 7.6323 5.904807 6.759611
5.15 7.56116 5.844277 6.695295
5.15 7.490851 5.784491 6.63174
5.15 7.421267 5.725339 6.56884
5.15 7.352327 5.666745 6.506514
5.15 7.28421 5.608852 6.44492
5.15 7.216852 5.551612 6.384003
5.15 7.150111 5.494904 6.323637
5.15 7.084429 5.439102 6.264218
5.15 7.019748 5.384173 6.205705
5.15 6.956285 5.330317 6.148305
5.15 6.894163 5.277659 6.092143
5.15 6.833582 5.226389 6.037412
5.15 6.755201 5.162479 5.968095
5.15 6.669719 5.093259 5.892757
5.15 6.58415 5.023756 5.817163
5.15 6.498121 4.953629 5.740961
5.15 6.411725 4.883105 5.664322
5.15 6.324878 4.812209 5.58723
5.15 6.237636 4.740949 5.509717
5.15 6.149908 4.66921 5.43168
5.15 6.043694 4.583393 5.337774
5.15 5.925801 4.488385 5.233623
5.15 5.806697 4.391865 5.128015
5.15 5.686481 4.293763 5.020956
5.15 5.565631 4.194331 4.912797
5.15 5.443372 4.093509 4.803167
5.15 5.319969 3.991614 4.692377
5.15 5.196372 3.888955 4.580962
5.15 5.07216 3.785157 4.468492
5.15 4.963387 3.69445 4.370065
5.15 4.873554 3.620563 4.289333
5.15 4.708786 3.484785 4.141166
5.15 4.657788 3.442513 4.095186
5.15 4.613714 3.405919 4.055407
5.15 4.513355 3.322106 3.96452
5.15 4.410991 3.236127 3.871541
5.15 4.272684 3.120128 3.745789
5.15 4.178231 3.041128 3.65987
5.15 4.054322 2.93768 3.546974
5.15 3.928045 2.832821 3.432198
5.15 3.826929 2.748783 3.340388
5.15 3.748294 2.683328 3.268999
5.15 3.671929 2.620021 3.19985
5.15 3.604541 2.564362 3.138962
5.15 3.547259 2.517152 3.087265
5.15 3.4908 2.470789 3.036399
5.15 3.43481 2.424864 2.98597
5.15 3.378629 2.376437 2.934036
5.15 3.322618 2.328415 2.882362
5.15 3.273077 2.28605 2.836687
5.15 3.227936 2.247193 2.79491
5.15 3.180894 2.206663 2.751335
5.15 3.133506 2.166011 2.707517
5.15 3.086905 2.126321 2.664562
5.15 3.036094 2.082692 2.617523
5.15 2.976312 2.030384 2.561653
5.15 2.916118 1.977801 2.505431
5.15 2.855721 1.925132 2.449057
5.15 2.794869 1.87217 2.392306
5.15 2.718129 1.80471 2.320385
5.15 2.651824 1.745731 2.257872
5.15 2.611291 1.709503 2.219561
5.15 2.570879 1.673482 2.181411
5.15 2.522449 1.630254 2.135655
5.15 2.445115 1.560742 2.062327
5.15 2.380315 1.502244 2.000742
5.15 2.31875 1.446513 1.942145
5.15 2.191052 1.330355 1.820288
5.15 2.095326 1.24284 1.728694
5.15 2.039952 1.192043 1.675615
5.15 1.923901 1.085174 1.564147
5.15 1.847269 1.014321 1.490386
5.15 1.894545 1.069751 1.541772
5.15 1.714006 0.880616 1.356839
5.15 1.771149 0.943735 1.417004
5.15 1.730242 0.905741 1.377534
5.15 1.640529 0.82208 1.290795
5.15 1.555838 0.743057 1.208877
5.15 1.432857 0.627783 1.089644
5.15 1.313061 0.515101 0.973283
5.15 1.221023 0.42832 0.883769
5.15 1.184343 0.39365 0.848049
5.15 1.035776 0.253186 0.703336
5.15 0.880016 0.10555 0.551404
5.15 0.734955 -0.032133 0.409785
5.15 0.424048 -0.327769 0.105901
5.15 0.273308 -0.470974 -0.041453
5.15 0.11471 -0.621294 -0.196365
5.15 -0.048132 -0.774957 -0.355139
5.15 -0.26558 -0.976546 -0.565517
5.15 -0.483252 -1.173414 -0.773956
5.15 -1.139663 -1.646652 -1.352873
5.15 -1.222951 -1.687685 -1.419098
5.15 -1.307301 -1.726913 -1.485872
5.15 -1.390649 -1.763661 -1.551525
5.15 -1.470856 -1.7966 -1.613643
5.15 -1.547217 -1.825133 -1.672864
5.15 -1.616448 -1.84754 -1.72459
5.15 -1.674631 -1.864727 -1.768696
5.15 -1.727293 -1.879227 -1.806957
5.15 -1.77081 -1.89101 -1.839542
5.15 -1.807876 -1.899753 -1.86658
5.15 -1.838389 -1.905428 -1.888166
5.15 -1.863442 -1.908729 -1.905207
5.15 -1.883457 -1.909661 -1.917958
5.15 -1.898852 -1.908179 -1.926701
5.15 -1.910044 -1.904131 -1.931701
5.15 -1.917675 -1.897715 -1.933496
5.15 -1.922708 -1.889412 -1.932922
5.15 -1.925382 -1.87935 -1.930188
5.15 -1.926035 -1.868169 -1.925776
5.15 -1.925366 -1.856427 -1.920353
5.15 -1.923904 -1.843902 -1.914147
5.15 -1.921275 -1.830414 -1.906842
5.15 -1.917558 -1.815977 -1.898495
5.15 -1.912519 -1.79925 -1.888409
5.15 -1.906732 -1.781815 -1.877602
5.15 -1.900025 -1.763621 -1.865931
5.15 -1.892522 -1.744797 -1.853516
5.15 -1.884367 -1.725336 -1.840469
5.15 -1.875641 -1.705395 -1.826899
5.15 -1.866467 -1.685087 -1.812923
5.15 -1.857081 -1.664713 -1.79881
5.15 -1.847291 -1.644017 -1.784342
5.15 -1.837225 -1.623119 -1.769635
5.15 -1.82719 -1.602637 -1.755128
5.15 -1.817201 -1.582659 -1.74087
5.15 -1.807136 -1.562678 -1.726567
5.15 -1.797034 -1.542706 -1.712246
5.15 -1.786808 -1.522323 -1.69768
5.15 -1.776668 -1.50211 -1.683228
5.15 -1.766601 -1.482054 -1.668879
5.15 -1.756658 -1.462209 -1.654683
5.15 -1.746851 -1.442594 -1.640655
5.15 -1.737172 -1.42319 -1.626784
5.15 -1.727757 -1.404139 -1.613193
5.15 -1.718665 -1.385505 -1.599933
5.15 -1.709769 -1.367148 -1.586906
5.15 -1.700739 -1.348765 -1.573792
5.15 -1.69158 -1.330353 -1.560593
5.15 -1.682474 -1.312085 -1.547487
5.15 -1.673622 -1.294147 -1.53467
5.15 -1.665224 -1.276731 -1.522339
5.15 -1.657546 -1.26009 -1.510757
5.15 -1.650846 -1.244473 -1.50018
5.15 -1.645419 -1.230163 -1.490898
5.15 -1.641677 -1.217396 -1.48325
5.15 -1.640001 -1.206343 -1.477536
5.15 -1.639984 -1.197153 -1.473608
5.15 -1.64129 -1.189638 -1.471179
5.15 -1.644054 -1.182467 -1.469748
5.15 -1.648538 -1.176091 -1.46964
5.15 -1.652341 -1.172919 -1.470472
5.15 -1.656648 -1.170544 -1.471902
5.15 -1.666829 -1.169146 -1.476913
5.15 -1.673418 -1.168538 -1.480215
5.15 -1.673764 -1.163518 -1.478103
5.15 -1.66595 -1.15373 -1.469391
5.15 -1.655706 -1.147733 -1.461112
5.15 -1.646437 -1.144242 -1.454496
5.15 -1.653768 -1.152052 -1.462053
5.15 -1.658592 -1.15435 -1.465738
5.15 -1.657677 -1.152903 -1.46459
5.15 -1.667656 -1.162342 -1.474327
5.15 -1.701765 -1.195026 -1.507782
5.15 -1.760502 -1.251142 -1.565305
5.15 -1.810274 -1.29852 -1.61396
5.15 -1.863506 -1.349109 -1.665953
5.15 -1.913419 -1.396527 -1.714689
5.15 -1.964113 -1.44468 -1.764178
5.15 -2.015655 -1.493635 -1.814483
5.15 -2.066037 -1.541546 -1.863675
5.15 -2.117156 -1.590188 -1.91359
5.15 -2.166194 -1.636942 -1.961507
5.15 -2.216123 -1.684608 -2.010312
5.15 -2.264029 -1.730446 -2.057176
5.15 -2.312514 -1.776934 -2.10464
5.15 -2.378918 -1.840816 -2.169723
5.15 -2.446323 -1.905936 -2.235887
5.15 -2.507702 -1.965539 -2.296246
5.15 -2.554895 -2.011638 -2.342744
5.15 -2.60121 -2.057096 -2.388448
5.15 -2.646255 -2.101494 -2.43296
5.15 -2.691561 -2.146314 -2.477788
5.15 -2.736478 -2.190885 -2.52228
5.15 -2.779473 -2.233653 -2.564906
5.15 -2.825459 -2.279481 -2.610531
5.15 -2.872234 -2.326152 -2.656963
5.15 -2.91723 -2.371075 -2.701648
5.15 -2.976392 -2.430121 -2.760407
5.15 -3.037749 -2.491258 -2.821335
5.15 -3.07541 -2.5287 -2.858722
5.15 -3.112087 -2.565077 -2.895113
5.15 -3.147632 -2.60023 -2.930359
5.15 -3.194579 -2.646514 -2.976877
5.15 -3.239197 -2.690465 -3.021091
5.15 -3.290454 -2.740936 -3.0719
5.15 -3.342359 -2.791999 -3.123356
5.15 -3.395217 -2.843946 -3.175756
5.15 -3.446211 -2.894003 -3.226305
5.15 -3.496608 -2.943413 -3.276255
5.15 -3.548184 -2.993914 -3.327365
5.15 -3.598883 -3.043487 -3.377594
5.15 -3.654605 -3.097922 -3.432792
5.15 -3.714925 -3.156791 -3.492537
5.15 -3.775022 -3.215255 -3.552014
5.15 -3.834664 -3.272982 -3.610976
5.15 -3.893763 -3.329987 -3.669357
5.15 -3.95305 -3.387084 -3.727909
5.15 -4.019701 -3.451352 -3.793765
5.15 -4.087009 -3.516467 -3.860333
5.15 -4.141655 -3.569603 -3.914457
5.15 -4.223944 -3.650024 -3.996069
5.15 -4.338715 -3.763087 -4.110128
5.15 -4.397156 -3.821033 -4.168302
5.15 -4.445285 -3.868905 -4.216252
5.15 -4.482846 -3.906351 -4.253699
5.15 -4.519984 -3.94343 -4.290739
5.15 -4.557685 -3.981122 -4.328355
5.15 -4.596987 -4.02046 -4.367579
5.15 -4.636855 -4.060408 -4.40738
5.15 -4.676789 -4.100461 -4.447258
5.15 -4.719163 -4.142996 -4.489581
5.15 -4.761473 -4.185498 -4.531847
5.15 -4.803823 -4.228067 -4.574162
5.15 -4.848796 -4.273296 -4.619104
5.15 -4.924917 -4.349875 -4.695184
5.15 -5.049461 -4.475205 -4.819676
5.15 -5.190863 -4.617419 -4.961016
5.15 -5.274006 -4.700963 -5.044108
5.15 -5.341215 -4.768436 -5.111262
5.15 -5.420434 -4.847872 -5.190399
5.15 -5.509844 -4.93739 -5.279685
5.15 -5.628434 -5.055844 -5.39805
5.15 -6.346069 -5.7694 -6.113959
5.15 -6.392617 -5.815334 -6.160289
5.15 -6.43368 -5.855669 -6.201098
5.15 -6.496531 -5.916957 -6.263415
5.15 -6.539808 -5.959211 -6.30635
5.15 -6.612431 -6.030566 -6.378552
5.15 -6.643082 -6.060897 -6.409098
5.15 -6.676384 -6.093849 -6.442285
5.15 -6.708584 -6.12571 -6.474372
5.15 -6.73975 -6.156548 -6.505431
5.15 -6.774642 -6.191067 -6.540201
5.15 -6.826054 -6.242005 -6.591457
5.15 -6.905845 -6.321148 -6.671037
5.15 -7.108944 -6.523058 -6.873746
5.15 -7.206436 -6.619987 -6.971055
5.15 -7.419962 -6.832365 -7.184204
5.2 7.761983 6.023568 6.882246
5.2 7.697655 5.968719 6.824029
5.2 7.626972 5.908463 6.760055
5.2 7.556904 5.848735 6.696627
5.2 7.487548 5.78962 6.633835
5.2 7.418836 5.731058 6.571615
5.2 7.35061 5.672907 6.50982
5.2 7.283268 5.615512 6.448815
5.2 7.216653 5.558744 6.38846
5.2 7.151086 5.502894 6.329057
5.2 7.086647 5.448049 6.27069
5.2 7.023522 5.394389 6.213543
5.2 6.961849 5.342044 6.157748
5.2 6.901498 5.290903 6.103188
5.2 6.824946 5.22799 6.035186
5.2 6.737627 5.15691 5.958008
5.2 6.649998 5.085374 5.880383
5.2 6.561865 5.013197 5.802122
5.2 6.473114 4.940367 5.723171
5.2 6.383697 4.867012 5.643589
5.2 6.293499 4.792985 5.563246
5.2 6.202541 4.718261 5.482138
5.2 6.092836 4.629189 5.384895
5.2 5.970352 4.530043 5.276436
5.2 5.846851 4.429569 5.166705
5.2 5.722256 4.327541 5.055544
5.2 5.59702 4.224193 4.943283
5.2 5.472024 4.120999 4.831137
5.2 5.345825 4.016666 4.717759
5.2 5.219942 3.912047 4.604256
5.2 5.09452 3.807225 4.490685
5.2 4.989347 3.719707 4.395626
5.2 4.891657 3.639491 4.307912
5.2 4.733427 3.509433 4.165815
5.2 4.690257 3.473832 4.126996
5.2 4.647658 3.43859 4.088625
5.2 4.548958 3.356606 3.999486
5.2 4.449468 3.273401 3.909329
5.2 4.31615 3.162331 3.788551
5.2 4.225917 3.087543 3.706857
5.2 4.110388 2.992073 3.602156
5.2 3.994936 2.897586 3.497957
5.2 3.902126 2.821935 3.414487
5.2 3.833209 2.76583 3.352603
5.2 3.766971 2.712299 3.293376
5.2 3.706795 2.664058 3.239805
5.2 3.658212 2.625222 3.196623
5.2 3.609776 2.586635 3.153645
5.2 3.562074 2.548918 3.11147
5.2 3.512587 2.507752 3.066561
5.2 3.461429 2.464458 3.019686
5.2 3.410637 2.421686 2.973227
5.2 3.365304 2.382679 2.931288
5.2 3.31885 2.342796 2.88834
5.2 3.27224 2.302981 2.845336
5.2 3.225548 2.26328 2.802337
5.2 3.178589 2.223508 2.759158
5.2 3.118709 2.171159 2.703224
5.2 3.057076 2.117261 2.64563
5.2 2.995238 2.063274 2.587882
5.2 2.93312 2.009126 2.52991
5.2 2.870772 1.954845 2.471756
5.2 2.776815 1.871583 2.383342
5.2 2.735572 1.834662 2.344331
5.2 2.694441 1.797953 2.305479
5.2 2.653356 1.7614 2.266724
5.2 2.590702 1.705201 2.20738
5.2 2.529297 1.649974 2.149133
5.2 2.433993 1.56385 2.058501
5.2 2.320726 1.460968 1.950492
5.2 2.232278 1.380275 1.86595
5.2 2.150506 1.305362 1.787617
5.2 2.055675 1.218158 1.696592
5.2 1.985684 1.153577 1.62929
5.2 1.922401 1.09967 1.570675
5.2 1.959861 1.138902 1.60904
5.2 1.781529 0.952351 1.426505
5.2 1.854095 1.031692 1.502497
5.2 1.770586 0.953914 1.421804
5.2 1.675869 0.865644 1.330239
5.2 1.571639 0.768105 1.229261
5.2 1.468777 0.671573 1.129457
5.2 1.328504 0.539636 0.993184
5.2 1.2571 0.472259 0.923699
5.2 1.139795 0.361504 0.8095
5.2 1.058318 0.284462 0.730112
5.2 0.823032 0.06164 0.50064
5.2 0.583119 -0.166022 0.266351
5.2 0.268736 -0.46404 -0.040649
5.2 0.106175 -0.617138 -0.199011
5.2 -0.055769 -0.768238 -0.35616
5.2 -0.215577 -0.915078 -0.510237
5.2 -0.421476 -1.095376 -0.704814
5.2 -0.609282 -1.252634 -0.879355
5.2 -1.13987 -1.574117 -1.323981
5.2 -1.217459 -1.609402 -1.385381
5.2 -1.29261 -1.641842 -1.4444
5.2 -1.365178 -1.670816 -1.50028
5.2 -1.439242 -1.696749 -1.557249
5.2 -1.504949 -1.717448 -1.606946
5.2 -1.564405 -1.734045 -1.650402
5.2 -1.614011 -1.747861 -1.687545
5.2 -1.654977 -1.758023 -1.717617
5.2 -1.688263 -1.764818 -1.741457
5.2 -1.715711 -1.769011 -1.760442
5.2 -1.737828 -1.770766 -1.77493
5.2 -1.755074 -1.770087 -1.78522
5.2 -1.76774 -1.76686 -1.791512
5.2 -1.776605 -1.761242 -1.794417
5.2 -1.782469 -1.753552 -1.794612
5.2 -1.785987 -1.744113 -1.792659
5.2 -1.787228 -1.73293 -1.788603
5.2 -1.7868 -1.720366 -1.782974
5.2 -1.785367 -1.706865 -1.776372
5.2 -1.782638 -1.692301 -1.768555
5.2 -1.778697 -1.677008 -1.759714
5.2 -1.774087 -1.661834 -1.750544
5.2 -1.768873 -1.646116 -1.740792
5.2 -1.762898 -1.629788 -1.730322
5.2 -1.756244 -1.612849 -1.719203
5.2 -1.748358 -1.593778 -1.706472
5.2 -1.739822 -1.57403 -1.693089
5.2 -1.730728 -1.553802 -1.679187
5.2 -1.721207 -1.533196 -1.664891
5.2 -1.711243 -1.512182 -1.650181
5.2 -1.700883 -1.490847 -1.635116
5.2 -1.690302 -1.469375 -1.61987
5.2 -1.679699 -1.448026 -1.604671
5.2 -1.669032 -1.42671 -1.589454
5.2 -1.658286 -1.405394 -1.574191
5.2 -1.64774 -1.384704 -1.559312
5.2 -1.637546 -1.364802 -1.544966
5.2 -1.627452 -1.345085 -1.53075
5.2 -1.617437 -1.325451 -1.516609
5.2 -1.607453 -1.305623 -1.502394
5.2 -1.597713 -1.28614 -1.488439
5.2 -1.588245 -1.267021 -1.47477
5.2 -1.578872 -1.248067 -1.461216
5.2 -1.569665 -1.229359 -1.447861
5.2 -1.560356 -1.210651 -1.434451
5.2 -1.550876 -1.191881 -1.420917
5.2 -1.541431 -1.173239 -1.407458
5.2 -1.532247 -1.154943 -1.394299
5.2 -1.523589 -1.137244 -1.381699
5.2 -1.515738 -1.120411 -1.369937
5.2 -1.509001 -1.10474 -1.359317
5.2 -1.503669 -1.090508 -1.350122
5.2 -1.499988 -1.077947 -1.342598
5.2 -1.498132 -1.067195 -1.336907
5.2 -1.4978 -1.057782 -1.332698
5.2 -1.498842 -1.049572 -1.329822
5.2 -1.501477 -1.042584 -1.3284
5.2 -1.504978 -1.036826 -1.327997
5.2 -1.509161 -1.03247 -1.328552
5.2 -1.51503 -1.028989 -1.330348
5.2 -1.51904 -1.024028 -1.330366
5.2 -1.517692 -1.01803 -1.326911
5.2 -1.505824 -1.002895 -1.313567
5.2 -1.49656 -0.998956 -1.306733
5.2 -1.490078 -0.998467 -1.302957
5.2 -1.504394 -1.010328 -1.316185
5.2 -1.500261 -1.005029 -1.31154
5.2 -1.499462 -1.003913 -1.310605
5.2 -1.508968 -1.013047 -1.319947
5.2 -1.535237 -1.038317 -1.345763
5.2 -1.577847 -1.079093 -1.387536
5.2 -1.620353 -1.119551 -1.429103
5.2 -1.67322 -1.169724 -1.480732
5.2 -1.728261 -1.221875 -1.534439
5.2 -1.784053 -1.274692 -1.58885
5.2 -1.840788 -1.328357 -1.644152
5.2 -1.893199 -1.377972 -1.69525
5.2 -1.94491 -1.426925 -1.745658
5.2 -1.995058 -1.47446 -1.794563
5.2 -2.046365 -1.523125 -1.844604
5.2 -2.095906 -1.570192 -1.892948
5.2 -2.145908 -1.617769 -1.941766
5.2 -2.194726 -1.664309 -1.989459
5.2 -2.242639 -1.710078 -2.036301
5.2 -2.29127 -1.756634 -2.083879
5.2 -2.346313 -1.80948 -2.137785
5.2 -2.414353 -1.875052 -2.204512
5.2 -2.478721 -1.937376 -2.267744
5.2 -2.532207 -1.989463 -2.32039
5.2 -2.578978 -2.035261 -2.366507
5.2 -2.624331 -2.079871 -2.411293
5.2 -2.669278 -2.124256 -2.455737
5.2 -2.71507 -2.16963 -2.501071
5.2 -2.758858 -2.213139 -2.544466
5.2 -2.801992 -2.256088 -2.587247
5.2 -2.850005 -2.303969 -2.634896
5.2 -2.896156 -2.350037 -2.68072
5.2 -2.94618 -2.399978 -2.730403
5.2 -3.008839 -2.462473 -2.792633
5.2 -3.057376 -2.510786 -2.840824
5.2 -3.094856 -2.548006 -2.878023
5.2 -3.131255 -2.584055 -2.914128
5.2 -3.171882 -2.624155 -2.954392
5.2 -3.218455 -2.670048 -3.000541
5.2 -3.266707 -2.717571 -3.048365
5.2 -3.31772 -2.76778 -3.098936
5.2 -3.370921 -2.820093 -3.151678
5.2 -3.422528 -2.870781 -3.202837
5.2 -3.473423 -2.920711 -3.253285
5.2 -3.524717 -2.97097 -3.304121
5.2 -3.575725 -3.02088 -3.354663
5.2 -3.627149 -3.071127 -3.405602
5.2 -3.687634 -3.130204 -3.465522
5.2 -3.748538 -3.189573 -3.525828
5.2 -3.80863 -3.247867 -3.585264
5.2 -3.868196 -3.305403 -3.644125
5.2 -3.9277 -3.362739 -3.702896
5.2 -3.990048 -3.422802 -3.76448
5.2 -4.063154 -3.493408 -3.836748
5.2 -4.12102 -3.549573 -3.894033
5.2 -4.182665 -3.609663 -3.95513
5.2 -4.29624 -3.721153 -4.067899
5.2 -4.382298 -3.806302 -4.15352
5.2 -4.430432 -3.854132 -4.20146
5.2 -4.472893 -3.89643 -4.243782
5.2 -4.510503 -3.933963 -4.281289
5.2 -4.548746 -3.97218 -4.31944
5.2 -4.588605 -4.012063 -4.359218
5.2 -4.629033 -4.05256 -4.399575
5.2 -4.669888 -4.093527 -4.44037
5.2 -4.71279 -4.136585 -4.483219
5.2 -4.755607 -4.179589 -4.52599
5.2 -4.799303 -4.223505 -4.569648
5.2 -4.844698 -4.269156 -4.615011
5.2 -4.91046 -4.33531 -4.680736
5.2 -5.046837 -4.472542 -4.817054
5.2 -5.177889 -4.604356 -4.948051
5.2 -5.269264 -4.696183 -5.039371
5.2 -5.337477 -4.764671 -5.107532
5.2 -5.415693 -4.843112 -5.185668
5.2 -5.503639 -4.931181 -5.273497
5.2 -5.618237 -5.045684 -5.387887
5.2 -6.328395 -5.751999 -6.096383
5.2 -6.381138 -5.804113 -6.148901
5.2 -6.427737 -5.849939 -6.195229
5.2 -6.487864 -5.90864 -6.254867
5.2 -6.532585 -5.952271 -6.299221
5.2 -6.609077 -6.02733 -6.375237
5.2 -6.640223 -6.058151 -6.406275
5.2 -6.672304 -6.089897 -6.438246
5.2 -6.705555 -6.122798 -6.471382
5.2 -6.740852 -6.157722 -6.506557
5.2 -6.774834 -6.191344 -6.540421
5.2 -6.81681 -6.232911 -6.582262
5.2 -6.898487 -6.313921 -6.663721
5.2 -6.974825 -6.389637 -6.739856
5.2 -7.201585 -6.615201 -6.966225
5.2 -7.273565 -6.686733 -7.038058
5.2 -7.510344 -6.922311 -7.274442
5.25 7.821882 6.082887 6.941763
5.25 7.761771 6.031512 6.887285
5.25 7.691073 5.971067 6.823186
5.25 7.620913 5.911075 6.759558
5.25 7.551098 5.851366 6.696223
5.25 7.48202 5.79228 6.63354
5.25 7.413417 5.733586 6.571266
5.25 7.345676 5.675645 6.509771
5.25 7.278875 5.618534 6.449133
5.25 7.213165 5.562405 6.389504
5.25 7.148729 5.507429 6.33106
5.25 7.085537 5.453594 6.273781
5.25 7.023809 5.401098 6.217875
5.25 6.962914 5.349364 6.162744
5.25 6.886938 5.286399 6.094932
5.25 6.797248 5.212949 6.015392
5.25 6.706878 5.138749 5.935083
5.25 6.616006 5.063941 5.85416
5.25 6.524408 4.988385 5.772446
5.25 6.431928 4.912132 5.689912
5.25 6.338603 4.835187 5.606579
5.25 6.244071 4.757166 5.522073
5.25 6.130603 4.664645 5.421266
5.25 6.004366 4.5621 5.309274
5.25 5.877127 4.458274 5.196043
5.25 5.749931 4.3539 5.082438
5.25 5.622168 4.248306 4.967819
5.25 5.495327 4.143603 4.854031
5.25 5.368992 4.039206 4.740557
5.25 5.243025 3.934621 4.627042
5.25 5.118028 3.830336 4.513968
5.25 5.017948 3.747414 4.42372
5.25 4.915429 3.663584 4.331875
5.25 4.770388 3.545033 4.201999
5.25 4.73027 3.512239 4.16609
5.25 4.689931 3.479095 4.129887
5.25 4.596233 3.402004 4.045702
5.25 4.501332 3.323246 3.960047
5.25 4.37687 3.220745 3.847984
5.25 4.294569 3.15359 3.774061
5.25 4.193568 3.071578 3.683376
5.25 4.093996 2.992085 3.594563
5.25 4.010409 2.926116 3.520538
5.25 3.952477 2.880466 3.469329
5.25 3.896038 2.836315 3.419653
5.25 3.840873 2.793495 3.371308
5.25 3.795599 2.758047 3.331474
5.25 3.750329 2.722562 3.291627
5.25 3.705054 2.687189 3.251842
5.25 3.65785 2.649365 3.209826
5.25 3.605847 2.605309 3.162176
5.25 3.553288 2.561015 3.114102
5.25 3.503901 2.518842 3.068598
5.25 3.456388 2.477981 3.024642
5.25 3.408577 2.437054 2.980492
5.25 3.3606 2.396159 2.936262
5.25 3.31223 2.355116 2.89175
5.25 3.256971 2.307436 2.840467
5.25 3.19414 2.252425 2.781723
5.25 3.131106 2.197348 2.722839
5.25 3.067875 2.142201 2.663816
5.25 3.004474 2.086987 2.604674
5.25 2.920685 2.013243 2.526101
5.25 2.856983 1.95659 2.466043
5.25 2.815226 1.919299 2.426589
5.25 2.773573 1.882209 2.387284
5.25 2.722054 1.836207 2.338597
5.25 2.644337 1.76644 2.264946
5.25 2.575413 1.704289 2.199473
5.25 2.513096 1.647927 2.140179
5.25 2.376209 1.523497 2.009584
5.25 2.28024 1.435791 1.917762
5.25 2.165882 1.330796 1.808078
5.25 2.10425 1.274022 1.74886
5.25 1.968937 1.148865 1.618564
5.25 1.962298 1.142642 1.612129
5.25 1.95611 1.136895 1.606158
5.25 1.950288 1.131546 1.600569
5.25 1.899526 1.084367 1.551566
5.25 1.801856 0.993355 1.457149
5.25 1.710448 0.908089 1.368728
