Age BP RP G
9.650000000000002 0.08776 -0.084138 0.001083
9.650000000000002 0.070161 -0.139474 -0.030484
9.650000000000002 0.052097 -0.1449 -0.043923
9.650000000000002 0.046282 -0.11487 -0.036632
9.650000000000002 0.067478 -0.061418 -0.004033
9.650000000000002 0.116569 0.014475 0.054437
9.650000000000002 0.126098 0.014846 0.060765
9.650000000000002 0.09287 -0.047692 0.017159
9.650000000000002 0.067514 -0.106004 -0.01974
9.650000000000002 0.051366 -0.156837 -0.048777
9.650000000000002 0.03504 -0.142842 -0.053813
9.650000000000002 0.048958 -0.093328 -0.027395
9.650000000000002 0.082405 -0.031282 0.016215
9.650000000000002 0.142839 0.047549 0.083124
9.650000000000002 0.101329 -0.022949 0.031467
9.650000000000002 0.069136 -0.088636 -0.012621
9.650000000000002 0.045743 -0.150211 -0.049895
9.650000000000002 0.026287 -0.187756 -0.075958
9.650000000000002 0.013295 -0.16706 -0.076499
9.650000000000002 0.028474 -0.119829 -0.050004
9.650000000000002 0.068669 -0.052225 -2.6e-05
9.650000000000002 0.089257 -0.02314 0.023517
9.650000000000002 0.052865 -0.091055 -0.024069
9.650000000000002 0.023538 -0.155507 -0.065754
9.650000000000002 0.002115 -0.216089 -0.10159
9.650000000000002 -0.011147 -0.255822 -0.123946
9.650000000000002 -0.026552 -0.236183 -0.127265
9.650000000000002 -0.017102 -0.190622 -0.104373
9.650000000000002 0.022541 -0.121814 -0.054556
9.650000000000002 0.017094 -0.148558 -0.067373
9.650000000000002 -0.007037 -0.209764 -0.105241
9.650000000000002 -0.017433 -0.261461 -0.129998
9.650000000000002 -0.024311 -0.304778 -0.150609
9.650000000000002 -0.049623 -0.29497 -0.16272
9.650000000000002 -0.050649 -0.256371 -0.14998
9.650000000000002 -0.02116 -0.191 -0.107101
9.650000000000002 -0.002374 -0.180368 -0.091291
9.650000000000002 -0.022936 -0.241694 -0.126837
9.650000000000002 -0.035967 -0.295893 -0.154647
9.650000000000002 -0.035129 -0.339083 -0.169353
9.650000000000002 -0.058574 -0.350194 -0.188542
9.650000000000002 -0.073194 -0.322769 -0.187933
9.650000000000002 -0.05769 -0.267107 -0.158346
9.650000000000002 -0.017347 -0.191152 -0.104721
9.650000000000002 -0.039014 -0.253164 -0.141325
9.650000000000002 -0.052954 -0.308682 -0.170037
9.650000000000002 -0.052751 -0.350193 -0.18469
9.650000000000002 -0.049889 -0.388921 -0.197424
9.650000000000002 -0.077564 -0.390318 -0.215039
9.650000000000002 -0.094248 -0.365886 -0.217389
9.650000000000002 -0.09157 -0.320627 -0.198895
9.650000000000002 -0.050208 -0.241113 -0.144071
9.650000000000002 -0.051365 -0.274522 -0.156756
9.650000000000002 -0.06144 -0.326528 -0.182118
9.650000000000002 -0.06668 -0.372566 -0.201616
9.650000000000002 -0.074067 -0.40967 -0.220297
9.650000000000002 -0.071492 -0.41368 -0.220275
9.650000000000002 -0.071324 -0.453121 -0.235101
9.650000000000002 -0.068671 -0.490035 -0.247484
9.650000000000002 -0.066679 -0.527291 -0.260755
9.650000000000002 -0.0685 -0.567959 -0.278113
9.650000000000002 -0.079157 -0.61672 -0.304321
9.650000000000002 -0.092975 -0.668866 -0.334254
9.650000000000002 -0.105528 -0.717502 -0.362195
9.650000000000002 -0.119142 -0.759388 -0.387786
9.650000000000002 -0.126244 -0.772607 -0.3975
9.650000000000002 -0.136046 -0.788629 -0.409979
9.650000000000002 -0.150159 -0.808009 -0.426394
9.650000000000002 -0.163068 -0.824004 -0.440672
9.650000000000002 -0.178279 -0.845437 -0.458641
9.650000000000002 -0.195337 -0.868525 -0.478399
9.650000000000002 -0.213375 -0.892384 -0.499059
9.650000000000002 -0.232196 -0.916803 -0.520414
9.650000000000002 -0.251628 -0.941634 -0.542298
9.650000000000002 -0.271616 -0.9668 -0.564646
9.650000000000002 -0.292132 -0.992186 -0.58739
9.650000000000002 -0.31292 -1.017158 -0.610099
9.650000000000002 -0.307185 -1.0114 -0.604343
9.650000000000002 -0.289409 -0.993718 -0.586578
9.650000000000002 -0.282027 -0.98865 -0.580228
9.650000000000002 -0.288855 -0.999604 -0.588932
9.650000000000002 -0.299193 -1.014727 -0.601455
9.650000000000002 -0.312415 -1.033069 -0.617023
9.650000000000002 -0.327168 -1.053057 -0.634184
9.650000000000002 -0.342785 -1.073926 -0.652224
9.650000000000002 -0.358983 -1.095361 -0.670849
9.650000000000002 -0.375414 -1.117012 -0.689707
9.650000000000002 -0.391878 -1.13859 -0.70856
9.650000000000002 -0.407921 -1.159613 -0.726936
9.650000000000002 -0.422953 -1.179474 -0.744236
9.650000000000002 -0.437474 -1.198754 -0.761001
9.650000000000002 -0.452804 -1.218934 -0.778626
9.650000000000002 -0.469032 -1.240095 -0.797196
9.650000000000002 -0.485806 -1.261857 -0.816347
9.650000000000002 -0.502972 -1.284053 -0.835919
9.650000000000002 -0.520569 -1.306762 -0.855971
9.650000000000002 -0.538736 -1.330149 -0.876651
9.650000000000002 -0.557507 -1.354195 -0.897973
9.650000000000002 -0.576614 -1.378589 -0.919644
9.650000000000002 -0.595832 -1.403086 -0.941429
9.650000000000002 -0.615035 -1.427585 -0.963215
9.650000000000002 -0.634215 -1.452029 -0.984969
9.650000000000002 -0.653271 -1.476341 -1.006601
9.650000000000002 -0.672203 -1.500516 -1.028106
9.650000000000002 -0.691051 -1.524606 -1.049535
9.650000000000002 -0.709832 -1.54861 -1.070892
9.650000000000002 -0.728595 -1.572609 -1.092245
9.650000000000002 -0.747329 -1.596592 -1.113582
9.650000000000002 -0.765957 -1.620583 -1.134892
9.650000000000002 -0.784514 -1.644602 -1.156203
9.650000000000002 -0.803087 -1.668627 -1.177525
9.650000000000002 -0.82167 -1.692682 -1.198868
9.650000000000002 -0.840274 -1.716739 -1.220222
9.650000000000002 -0.858867 -1.740797 -1.241573
9.650000000000002 -0.877434 -1.764843 -1.262905
9.650000000000002 -0.896017 -1.788918 -1.284266
9.650000000000002 -0.914554 -1.812973 -1.305598
9.650000000000002 -0.933069 -1.83704 -1.326933
9.650000000000002 -0.951508 -1.861076 -1.34822
9.650000000000002 -0.969918 -1.885126 -1.369511
9.650000000000002 -0.988303 -1.909171 -1.390793
9.650000000000002 -1.006707 -1.933276 -1.412127
9.650000000000002 -1.025088 -1.957384 -1.433456
9.650000000000002 -1.043618 -1.981692 -1.454974
9.650000000000002 -1.062309 -2.006169 -1.476664
9.650000000000002 -1.081206 -2.030884 -1.498587
9.650000000000002 -1.100445 -2.055932 -1.520859
9.650000000000002 -1.120224 -2.08145 -1.543642
9.650000000000002 -1.140659 -2.107534 -1.567047
9.650000000000002 -1.161616 -2.134028 -1.590925
9.650000000000002 -1.182996 -2.160862 -1.615192
9.650000000000002 -1.20475 -2.187987 -1.639798
9.650000000000002 -1.226881 -2.215355 -1.664716
9.650000000000002 -1.249345 -2.242974 -1.689933
9.650000000000002 -1.272129 -2.270774 -1.715401
9.650000000000002 -1.295183 -2.298722 -1.741079
9.650000000000002 -1.318445 -2.326772 -1.766914
9.650000000000002 -1.341876 -2.354914 -1.792883
9.650000000000002 -1.365435 -2.383073 -1.818923
9.650000000000002 -1.389061 -2.411228 -1.844996
9.650000000000002 -1.412702 -2.439355 -1.871063
9.650000000000002 -1.43641 -2.467483 -1.897165
9.650000000000002 -1.460144 -2.495614 -1.923282
9.650000000000002 -1.483926 -2.523799 -1.949458
9.650000000000002 -1.507666 -2.552024 -1.975641
9.650000000000002 -1.531421 -2.580329 -2.001884
9.650000000000002 -1.555171 -2.608633 -2.028128
9.650000000000002 -1.578955 -2.636979 -2.054415
9.650000000000002 -1.602749 -2.665352 -2.080727
9.650000000000002 -1.626552 -2.693766 -2.10707
9.650000000000002 -1.650356 -2.722186 -2.13342
9.650000000000002 -1.674108 -2.750627 -2.159763
9.650000000000002 -1.697923 -2.779115 -2.186166
9.650000000000002 -1.721696 -2.807601 -2.212551
9.650000000000002 -1.745451 -2.836075 -2.238923
9.650000000000002 -1.769152 -2.864573 -2.265291
9.650000000000002 -1.792829 -2.893052 -2.291639
9.650000000000002 -1.81645 -2.921512 -2.317956
9.650000000000002 -1.839992 -2.949901 -2.344199
9.650000000000002 -1.863446 -2.978214 -2.370364
9.650000000000002 -1.886714 -3.006361 -2.396356
9.650000000000002 -1.909682 -3.034122 -2.422002
9.650000000000002 -1.931044 -3.05983 -2.445795
9.650000000000002 -1.951206 -3.084018 -2.468208
9.650000000000002 -1.974472 -3.112395 -2.49433
9.650000000000002 -1.997849 -3.14097 -2.520615
9.700000000000001 12.793177 11.061064 11.917572
9.700000000000001 12.743851 11.019913 11.873547
9.700000000000001 12.65333 10.944289 11.792639
9.700000000000001 12.562544 10.868427 11.711445
9.700000000000001 12.475164 10.795351 11.63322
9.700000000000001 12.390901 10.724781 11.557678
9.700000000000001 12.296603 10.645729 11.473053
9.700000000000001 12.204217 10.568213 11.390067
9.700000000000001 12.11555 10.493758 11.310358
9.700000000000001 12.028776 10.420788 11.232253
9.700000000000001 11.93122 10.338618 11.144323
9.700000000000001 11.837921 10.259949 11.060155
9.700000000000001 11.748553 10.184513 10.979465
9.700000000000001 11.65598 10.106201 10.895741
9.700000000000001 11.557838 10.023065 10.806877
9.700000000000001 11.464025 9.943465 10.721814
9.700000000000001 11.37421 9.867147 10.640275
9.700000000000001 11.274224 9.78207 10.549397
9.700000000000001 11.175802 9.698195 10.459822
9.700000000000001 11.071296 9.603698 10.361356
9.700000000000001 10.965959 9.508188 10.261936
9.700000000000001 10.853884 9.406543 10.156166
9.700000000000001 10.742029 9.30496 10.050503
9.700000000000001 10.633635 9.20649 9.948111
9.700000000000001 10.525277 9.107846 9.845579
9.700000000000001 10.410617 9.002764 9.736623
9.700000000000001 10.309538 8.906961 9.638729
9.700000000000001 10.21059 8.813116 9.542856
9.700000000000001 10.110718 8.718364 9.446055
9.700000000000001 10.011218 8.623903 9.349602
9.700000000000001 9.92857 8.545476 9.269517
9.700000000000001 9.874978 8.494854 9.217722
9.700000000000001 9.822583 8.44536 9.167084
9.700000000000001 9.771314 8.396929 9.117533
9.700000000000001 9.718694 8.347232 9.066683
9.700000000000001 9.669044 8.300336 9.0187
9.700000000000001 9.618077 8.25221 8.96945
9.700000000000001 9.567501 8.204459 8.920581
9.700000000000001 9.480894 8.125122 8.838358
9.700000000000001 9.449535 8.096557 8.808679
9.700000000000001 9.418274 8.068089 8.779094
9.700000000000001 9.363448 8.018355 8.727316
9.700000000000001 9.327658 7.985967 8.693554
9.700000000000001 9.30407 7.964668 8.671328
9.700000000000001 9.28043 7.94334 8.649058
9.700000000000001 9.240389 7.907363 8.611419
9.700000000000001 9.204109 7.874827 8.577341
9.700000000000001 9.192045 7.864055 8.566034
9.700000000000001 9.180048 7.853342 8.554789
9.700000000000001 9.167624 7.842255 8.543146
9.700000000000001 9.15501 7.831001 8.531326
9.700000000000001 9.142507 7.819844 8.519607
9.700000000000001 9.118217 7.798273 8.496895
9.700000000000001 9.094039 7.77682 8.474294
9.700000000000001 9.075478 7.760373 8.456951
9.700000000000001 9.06552 7.751616 8.447684
9.700000000000001 9.055855 7.743115 8.438686
9.700000000000001 9.046458 7.734859 8.429944
9.700000000000001 9.037126 7.726668 8.421266
9.700000000000001 9.027557 7.718286 8.412374
9.700000000000001 9.017721 7.709675 8.403236
9.700000000000001 8.996792 7.691436 8.383836
9.700000000000001 8.975313 7.672745 8.363935
9.700000000000001 8.954293 7.654471 8.34446
9.700000000000001 8.915226 7.620616 8.308309
9.700000000000001 8.869755 7.581348 8.266273
9.700000000000001 8.791609 7.515434 8.194829
9.700000000000001 8.716283 7.451818 8.12597
9.700000000000001 8.64093 7.388049 8.057096
9.700000000000001 8.566829 7.325237 7.9894
9.700000000000001 8.491025 7.260905 7.920176
9.700000000000001 8.418303 7.200005 7.854295
9.700000000000001 8.346306 7.140676 7.789672
9.700000000000001 8.275 7.081856 7.725678
9.700000000000001 8.2049 7.024046 7.662764
9.700000000000001 8.133321 6.965018 7.598517
9.700000000000001 8.064907 6.90864 7.537098
9.700000000000001 7.995001 6.851242 7.47436
9.700000000000001 7.919524 6.790912 7.407433
9.700000000000001 7.842257 6.73037 7.339478
9.700000000000001 7.766089 6.67084 7.272482
9.700000000000001 7.692225 6.613159 7.207478
9.700000000000001 7.618062 6.555206 7.142164
9.700000000000001 7.543237 6.496603 7.07619
9.700000000000001 7.465167 6.435374 7.007295
9.700000000000001 7.390449 6.377164 6.941517
9.700000000000001 7.319939 6.322567 6.879585
9.700000000000001 7.248794 6.267425 6.81702
9.700000000000001 7.172391 6.208141 6.749753
9.700000000000001 7.099658 6.151602 6.685617
9.700000000000001 7.030229 6.097535 6.624286
9.700000000000001 6.956197 6.039823 6.558765
9.700000000000001 6.879111 5.979807 6.490514
9.700000000000001 6.797913 5.916844 6.418733
9.700000000000001 6.716067 5.853161 6.346313
9.700000000000001 6.631051 5.786725 6.271025
9.700000000000001 6.550141 5.723232 6.199068
9.700000000000001 6.468035 5.658537 6.125721
9.700000000000001 6.386156 5.593984 6.052423
9.700000000000001 6.312911 5.536823 5.987076
9.700000000000001 6.23717 5.477486 5.91936
9.700000000000001 6.162956 5.419116 5.852866
9.700000000000001 6.090132 5.361638 5.78747
9.700000000000001 6.0154 5.302439 5.720192
9.700000000000001 5.942987 5.244891 5.65483
9.700000000000001 5.868678 5.185596 5.587555
9.700000000000001 5.796202 5.127548 5.521768
9.700000000000001 5.722553 5.068358 5.454744
9.700000000000001 5.650007 5.009916 5.388582
9.700000000000001 5.576086 4.950204 5.321013
9.700000000000001 5.502923 4.890977 5.253997
9.700000000000001 5.429472 4.831349 5.186571
9.700000000000001 5.35603 4.77156 5.119014
9.700000000000001 5.282496 4.711736 5.051306
9.700000000000001 5.208568 4.651514 4.983119
9.700000000000001 5.134601 4.591074 4.914765
9.700000000000001 5.060291 4.530357 4.846005
9.700000000000001 4.98595 4.469641 4.777156
9.700000000000001 4.911439 4.408762 4.708086
9.700000000000001 4.836699 4.347681 4.638732
9.700000000000001 4.761921 4.286561 4.569263
9.700000000000001 4.729766 4.260272 4.539357
9.700000000000001 4.698028 4.234334 4.509842
9.700000000000001 4.666272 4.208374 4.480314
9.700000000000001 4.634515 4.18243 4.450788
9.700000000000001 4.602766 4.15649 4.421263
9.700000000000001 4.571293 4.130785 4.391985
9.700000000000001 4.539625 4.10494 4.362515
9.700000000000001 4.508239 4.079337 4.333287
9.700000000000001 4.476891 4.053756 4.304061
9.700000000000001 4.445716 4.028296 4.274956
9.700000000000001 4.414612 4.002882 4.245888
9.700000000000001 4.383735 3.97766 4.21703
9.700000000000001 4.35282 3.952408 4.188129
9.700000000000001 4.322156 3.927364 4.159462
9.700000000000001 4.291524 3.902361 4.130823
9.700000000000001 4.260878 3.877353 4.102169
9.700000000000001 4.230477 3.85256 4.073749
9.700000000000001 4.200005 3.82769 4.045255
9.700000000000001 4.169674 3.802946 4.016898
9.700000000000001 4.139425 3.778286 3.988624
9.700000000000001 4.109202 3.753651 3.960375
9.700000000000001 4.07913 3.729144 3.932267
9.700000000000001 4.049032 3.704623 3.904135
9.700000000000001 4.019112 3.680258 3.876174
9.700000000000001 3.989228 3.655904 3.84824
9.700000000000001 3.959444 3.631625 3.820397
9.700000000000001 3.92982 3.607473 3.792702
9.700000000000001 3.900211 3.583303 3.765017
9.700000000000001 3.870718 3.559241 3.737449
9.700000000000001 3.841211 3.535193 3.709905
9.700000000000001 3.811799 3.511234 3.682486
9.700000000000001 3.782455 3.487314 3.655141
9.700000000000001 3.753257 3.463505 3.62793
9.700000000000001 3.724157 3.439765 3.600791
9.700000000000001 3.69526 3.416183 3.57381
9.700000000000001 3.666534 3.392712 3.546938
9.700000000000001 3.638039 3.369401 3.520218
9.700000000000001 3.609741 3.346246 3.493616
9.700000000000001 3.581698 3.323298 3.467178
9.700000000000001 3.553834 3.300465 3.440922
9.700000000000001 3.526126 3.277748 3.414892
9.700000000000001 3.498551 3.25519 3.389062
9.700000000000001 3.471169 3.232808 3.363456
9.700000000000001 3.443975 3.210394 3.337973
9.700000000000001 3.417025 3.188111 3.312694
9.700000000000001 3.39025 3.165957 3.28756
9.700000000000001 3.363731 3.143988 3.26263
9.700000000000001 3.33744 3.122229 3.237881
9.700000000000001 3.311404 3.100548 3.213278
9.700000000000001 3.285606 3.078947 3.188804
9.700000000000001 3.259938 3.057232 3.16435
9.700000000000001 3.234401 3.035669 3.140042
9.700000000000001 3.209019 3.014384 3.115941
9.700000000000001 3.183684 2.992983 3.091855
9.700000000000001 3.158448 2.971625 3.067871
9.700000000000001 3.133313 2.95041 3.044027
9.700000000000001 3.108265 2.929201 3.02027
9.700000000000001 3.08333 2.908098 2.996652
9.700000000000001 3.0585 2.887096 2.973168
9.700000000000001 3.033727 2.865892 2.949682
9.700000000000001 3.009077 2.844901 2.92638
9.700000000000001 2.984559 2.823965 2.903214
9.700000000000001 2.960207 2.803099 2.880207
9.700000000000001 2.936065 2.782337 2.857394
9.700000000000001 2.912257 2.761707 2.834809
9.700000000000001 2.888805 2.741166 2.812443
9.700000000000001 2.865509 2.720629 2.790147
9.700000000000001 2.842575 2.700244 2.768115
9.700000000000001 2.819869 2.67991 2.74623
9.700000000000001 2.797379 2.659638 2.724494
9.700000000000001 2.77505 2.639388 2.702862
9.700000000000001 2.752883 2.619121 2.681324
9.700000000000001 2.730842 2.59885 2.659863
9.700000000000001 2.708919 2.578538 2.638464
9.700000000000001 2.687122 2.558226 2.617147
9.700000000000001 2.665455 2.537889 2.595907
9.700000000000001 2.643952 2.517556 2.574779
9.700000000000001 2.622638 2.497257 2.553788
9.700000000000001 2.601541 2.47701 2.53296
9.700000000000001 2.580649 2.456783 2.512275
9.700000000000001 2.560028 2.436656 2.491805
9.700000000000001 2.539655 2.416592 2.471521
9.700000000000001 2.519507 2.396586 2.451406
9.700000000000001 2.499596 2.376623 2.431463
9.700000000000001 2.47992 2.356704 2.41169
9.700000000000001 2.460456 2.336816 2.392067
9.700000000000001 2.441155 2.316915 2.372545
9.700000000000001 2.422053 2.297036 2.35316
9.700000000000001 2.403188 2.277216 2.333949
9.700000000000001 2.384645 2.257528 2.314991
9.700000000000001 2.366395 2.23792 2.296247
9.700000000000001 2.348445 2.218426 2.277735
9.700000000000001 2.330801 2.19903 2.259449
9.700000000000001 2.31363 2.1799 2.241556
9.700000000000001 2.296695 2.160793 2.223817
9.700000000000001 2.280107 2.141817 2.206342
9.700000000000001 2.263907 2.123029 2.189179
9.700000000000001 2.248034 2.104408 2.172308
9.700000000000001 2.232538 2.085949 2.155766
9.700000000000001 2.217356 2.067612 2.139493
9.700000000000001 2.202412 2.049343 2.123414
9.700000000000001 2.174653 2.014381 2.093201
9.700000000000001 2.148258 1.979981 2.064009
9.700000000000001 2.123691 1.946571 2.036204
9.700000000000001 2.1008 1.914182 2.009718
9.700000000000001 2.079105 1.882663 1.984471
9.700000000000001 2.058505 1.851915 1.960327
9.700000000000001 2.038883 1.821848 1.937118
9.700000000000001 2.0202 1.792459 1.914762
9.700000000000001 2.002609 1.763777 1.893192
9.700000000000001 1.986162 1.735793 1.872464
9.700000000000001 1.970604 1.708377 1.852574
9.700000000000001 1.955683 1.681472 1.833596
9.700000000000001 1.941255 1.655063 1.815283
9.700000000000001 1.927506 1.629231 1.797266
9.700000000000001 1.914361 1.603911 1.779575
9.700000000000001 1.901651 1.578964 1.762177
9.700000000000001 1.889291 1.554313 1.745139
9.700000000000001 1.877465 1.530118 1.72873
9.700000000000001 1.866079 1.50632 1.7128
9.700000000000001 1.855073 1.48288 1.697227
9.700000000000001 1.844267 1.459674 1.681789
9.700000000000001 1.833695 1.436744 1.666555
9.700000000000001 1.823421 1.414153 1.651612
9.700000000000001 1.813391 1.391826 1.636892
9.700000000000001 1.803711 1.369821 1.622468
9.700000000000001 1.794407 1.348129 1.608324
9.700000000000001 1.785533 1.3268 1.5945
9.700000000000001 1.776914 1.305788 1.580916
9.700000000000001 1.768391 1.284916 1.567447
9.700000000000001 1.759905 1.264142 1.554062
9.700000000000001 1.751462 1.243484 1.540774
9.700000000000001 1.742987 1.222846 1.527465
9.700000000000001 1.734599 1.202303 1.514204
9.700000000000001 1.726272 1.181798 1.500934
9.700000000000001 1.717988 1.161315 1.487633
9.700000000000001 1.709554 1.140733 1.474162
9.700000000000001 1.700888 1.120007 1.460469
9.700000000000001 1.692045 1.099166 1.446594
9.700000000000001 1.683273 1.078407 1.432758
9.700000000000001 1.674533 1.057666 1.418895
9.700000000000001 1.665902 1.037044 1.40509
9.700000000000001 1.657403 1.016559 1.391366
9.700000000000001 1.649168 0.996334 1.377858
9.700000000000001 1.641167 0.976339 1.364532
9.700000000000001 1.633477 0.956643 1.35147
9.700000000000001 1.626147 0.937333 1.338747
9.700000000000001 1.618997 0.918255 1.326186
9.700000000000001 1.611809 0.899185 1.313572
9.700000000000001 1.603784 0.879385 1.300133
9.700000000000001 1.593457 0.857519 1.284458
9.700000000000001 1.579067 0.832107 1.264916
9.700000000000001 1.559201 0.802212 1.240328
9.700000000000001 1.533781 0.768111 1.210793
9.700000000000001 1.503874 0.730818 1.177351
9.700000000000001 1.470855 0.691488 1.141286
9.700000000000001 1.435917 0.651012 1.103661
9.700000000000001 1.399541 0.609716 1.064882
9.700000000000001 1.362215 0.567929 1.025367
9.700000000000001 1.324203 0.525789 0.985321
9.700000000000001 1.28569 0.483412 0.944898
9.700000000000001 1.246752 0.44081 0.90414
9.700000000000001 1.207525 0.398073 0.863166
9.700000000000001 1.16805 0.355209 0.821999
9.700000000000001 1.128391 0.312256 0.780692
9.700000000000001 1.088552 0.269212 0.739244
9.700000000000001 1.048604 0.226103 0.697707
9.700000000000001 1.008524 0.182927 0.656067
9.700000000000001 0.968359 0.139719 0.614369
9.700000000000001 0.9281 0.096447 0.572588
9.700000000000001 0.887806 0.053167 0.530786
9.700000000000001 0.847443 0.00984 0.488923
9.700000000000001 0.807046 -0.033522 0.447025
9.700000000000001 0.76659 -0.076928 0.405074
9.700000000000001 0.726089 -0.120387 0.363071
9.700000000000001 0.685592 -0.163839 0.321075
9.700000000000001 0.64507 -0.207333 0.279042
9.700000000000001 0.604564 -0.250814 0.237025
9.700000000000001 0.564014 -0.294348 0.194955
9.700000000000001 0.52338 -0.338054 0.152743
9.700000000000001 0.482754 -0.381792 0.110516
9.700000000000001 0.442131 -0.425559 0.068273
9.700000000000001 0.401517 -0.469336 0.026027
9.700000000000001 0.360937 -0.513117 -0.016205
9.700000000000001 0.320364 -0.556933 -0.058455
9.700000000000001 0.279813 -0.600757 -0.100701
9.700000000000001 0.239328 -0.644563 -0.142905
9.700000000000001 0.198864 -0.688389 -0.185112
9.700000000000001 0.158447 -0.732205 -0.227294
9.700000000000001 0.11807 -0.776033 -0.269466
9.700000000000001 0.077724 -0.819857 -0.311622
9.700000000000001 0.037432 -0.863678 -0.353753
9.700000000000001 -0.002801 -0.907476 -0.395845
9.700000000000001 -0.043016 -0.951303 -0.437947
9.700000000000001 -0.083166 -0.995117 -0.480013
9.700000000000001 -0.123299 -1.03894 -0.522078
9.700000000000001 -0.16337 -1.082721 -0.564091
9.700000000000001 -0.203415 -1.126519 -0.606104
9.700000000000001 -0.243362 -1.170278 -0.648048
9.700000000000001 -0.283348 -1.214066 -0.690033
9.700000000000001 -0.323257 -1.25781 -0.731957
9.700000000000001 -0.363141 -1.301534 -0.773861
9.700000000000001 -0.402963 -1.345219 -0.81572
9.700000000000001 -0.442728 -1.388814 -0.857504
9.700000000000001 -0.482404 -1.432728 -0.899422
9.700000000000001 -0.52077 -1.475122 -0.939924
9.700000000000001 -0.560373 -1.519014 -0.981804
9.700000000000001 -0.599882 -1.562881 -1.023631
9.700000000000001 -0.639331 -1.60674 -1.065429
9.700000000000001 -0.678715 -1.650597 -1.107201
9.700000000000001 -0.71797 -1.694396 -1.148884
9.700000000000001 -0.757198 -1.738227 -1.190581
9.700000000000001 -0.796277 -1.781995 -1.232176
9.700000000000001 -0.83531 -1.825773 -1.273761
9.700000000000001 -0.874237 -1.869501 -1.315275
9.700000000000001 -0.913087 -1.913223 -1.356754
9.700000000000001 -0.951835 -1.956927 -1.398183
9.700000000000001 -0.990501 -2.00059 -1.439554
9.700000000000001 -1.02909 -2.044252 -1.480896
9.700000000000001 -1.067559 -2.087857 -1.522152
9.700000000000001 -1.105966 -2.131457 -1.563381
9.700000000000001 -1.144279 -2.175037 -1.60456
9.700000000000001 -1.182473 -2.218571 -1.645661
9.700000000000001 -1.220601 -2.262056 -1.686709
9.700000000000001 -1.258601 -2.305477 -1.727669
9.700000000000001 -1.296477 -2.348776 -1.768514
9.700000000000001 -1.333194 -2.390515 -1.807986
9.700000000000001 -1.314501 -2.368151 -1.787289
9.700000000000001 -1.317803 -2.37123 -1.790475
9.700000000000001 -1.35574 -2.41477 -1.831486
9.700000000000001 -1.393581 -2.458264 -1.872434
9.700000000000001 -1.431227 -2.50187 -1.913375
9.700000000000001 -1.468788 -2.545459 -1.954277
9.700000000000001 -1.506263 -2.588993 -1.995116
9.700000000000001 -1.543623 -2.632512 -2.035901
9.700000000000001 -1.580915 -2.676018 -2.076656
9.700000000000001 -1.618076 -2.719478 -2.117332
9.700000000000001 -1.655135 -2.762919 -2.157958
9.700000000000001 -1.69207 -2.806309 -2.198502
9.700000000000001 -1.728841 -2.849673 -2.238965
9.700000000000001 -1.765549 -2.893013 -2.279388
9.700000000000001 -1.802121 -2.936322 -2.319736
9.700000000000001 -1.838551 -2.979584 -2.359995
9.700000000000001 -1.874883 -3.022846 -2.400213
9.700000000000001 -1.911145 -3.066095 -2.440393
9.700000000000001 -1.947315 -3.10931 -2.48051
9.700000000000001 -1.983286 -3.1525 -2.520524
9.700000000000001 -2.019221 -3.195687 -2.560515
9.700000000000001 -2.055062 -3.238857 -2.600464
9.700000000000001 -2.090869 -3.281986 -2.640384
9.700000000000001 -2.126677 -3.325137 -2.680331
9.700000000000001 -2.162688 -3.368296 -2.720382
9.700000000000001 -2.15428 -3.357517 -2.710635
9.700000000000001 -2.030637 -3.200587 -2.568341
9.700000000000001 -1.862015 -2.99001 -2.376288
9.700000000000001 -1.56146 -2.625062 -2.039981
9.700000000000001 -1.243312 -2.255525 -1.693812
9.700000000000001 -1.072859 -2.068501 -1.514352
9.700000000000001 -1.031842 -2.020055 -1.46936
9.700000000000001 -0.98935 -1.971221 -1.423473
9.700000000000001 -0.909356 -1.879757 -1.337363
9.700000000000001 -0.590864 -1.513064 -0.99357
9.700000000000001 -0.49781 -1.400823 -0.890628
9.700000000000001 -0.215074 -1.068924 -0.582943
9.700000000000001 -0.090159 -0.926395 -0.449203
9.700000000000001 0.088275 -0.738076 -0.2657
9.700000000000001 -0.071169 -0.914055 -0.433447
9.700000000000001 -0.003384 -0.792059 -0.339315
9.700000000000001 -0.005637 -0.772648 -0.331316
9.700000000000001 -0.05826 -0.754355 -0.351384
9.700000000000001 0.059259 -0.537362 -0.190658
9.700000000000001 0.109908 -0.424776 -0.113924
9.700000000000001 0.009718 -0.40279 -0.165659
9.700000000000001 0.014355 -0.293937 -0.121436
9.700000000000001 0.13316 -0.109661 0.021135
9.700000000000001 0.128018 -0.111958 0.017004
9.700000000000001 0.076226 -0.073893 -0.002883
9.700000000000001 0.245067 0.179975 0.196149
9.700000000000001 0.253022 0.190249 0.204944
9.700000000000001 0.261023 0.20038 0.213718
9.700000000000001 0.26956 0.210943 0.222991
9.700000000000001 0.278612 0.221897 0.232736
9.700000000000001 0.288019 0.233075 0.242788
9.700000000000001 0.297009 0.243654 0.252359
9.700000000000001 0.325943 0.279728 0.283914
9.700000000000001 0.374698 0.339945 0.336929
9.700000000000001 0.305226 0.25253 0.260817
9.700000000000001 0.239778 0.168896 0.188773
9.700000000000001 0.197784 0.104443 0.138764
